id,latitude,longitude,accommodates,bathrooms,price,minimum_nights,maximum_nights,availability_30,number_of_reviews,number_of_reviews_ltm,restaurants,bars,cafes,universities,cta,time_to_cta_minutes
42639782,41.94156,-87.65346,16,2.0,400.0,3,1125,0,0,0,138.0,88.0,37.0,0.0,5.0,2.22
42641591,41.8918,-87.6201,7,3.0,370.0,2,1125,24,0,0,248.0,82.0,103.0,4.0,7.0,8.46
42643190,41.9088,-87.66723,2,1.0,60.0,2,4,30,1,1,110.0,32.0,30.0,0.0,2.0,7.91
42648675,41.92912000000001,-87.64434,2,1.0,49.0,1,14,18,1,1,96.0,47.0,32.0,2.0,3.0,13.33
42659983,41.90272,-87.67193,8,1.0,425.0,2,1125,27,0,0,138.0,42.0,38.0,0.0,2.0,6.86
42661296,41.97184,-87.65625,1,2.5,45.0,3,1125,1,1,1,50.0,15.0,15.0,0.0,4.0,4.18
42661824,41.97191,-87.65768,1,2.5,40.0,2,1125,0,0,0,59.0,20.0,19.0,0.0,4.0,2.69
42663561,41.9527,-87.65359000000002,4,1.0,300.0,1,1125,24,0,0,53.0,45.0,16.0,0.0,3.0,4.68
42663831,41.95103,-87.65462,4,1.0,300.0,1,999,0,2,2,67.0,57.0,19.0,0.0,3.0,5.48
42664435,41.95087,-87.65352,4,1.0,400.0,1,999,28,0,0,70.0,57.0,20.0,0.0,3.0,4.63
42664668,41.95255,-87.65321,4,1.0,400.0,1,999,27,2,2,55.0,44.0,16.0,0.0,3.0,5.18
42665827,41.96387,-87.65465999999998,3,1.0,74.0,3,1125,0,1,1,19.0,13.0,9.0,0.0,2.0,4.22
42667592,41.92259,-87.65267,10,2.0,350.0,2,14,24,0,0,94.0,44.0,24.0,2.0,2.0,4.28
42670833,41.95803,-87.69214000000002,2,1.0,120.0,2,1125,28,0,0,27.0,14.0,10.0,0.0,3.0,14.08
42683404,41.88193,-87.68064,2,1.0,50.0,1,1125,0,0,0,11.0,6.0,4.0,0.0,2.0,15.69
42687137,41.86707,-87.65663,2,1.0,60.0,1,1125,21,0,0,35.0,10.0,13.0,1.0,2.0,14.34
42688174,41.88764000000001,-87.64165,2,2.0,200.0,60,1125,30,0,0,305.0,83.0,74.0,1.0,8.0,3.48
42688758,41.88581,-87.63343,2,1.0,110.0,30,1125,0,0,0,356.0,106.0,128.0,3.0,15.0,1.25
42688942,41.88255,-87.65198000000002,2,1.0,113.0,30,1125,30,0,0,182.0,41.0,35.0,0.0,5.0,4.6
42688955,41.88267000000001,-87.65163000000003,2,1.0,64.0,30,1125,30,0,0,183.0,41.0,36.0,0.0,5.0,4.45
42688978,41.88586,-87.62526,4,2.0,196.0,30,1125,0,0,0,315.0,98.0,122.0,3.0,14.0,3.9
42689499,41.89592,-87.62637,2,1.0,126.0,30,1125,16,0,0,295.0,103.0,107.0,4.0,4.0,3.21
42689852,41.83154,-87.66618000000003,2,2.0,39.0,1,1125,0,1,1,4.0,2.0,3.0,0.0,1.0,12.25
42695919,41.90846,-87.67599,2,1.5,52.0,1,26,15,1,1,132.0,36.0,36.0,0.0,3.0,2.36
42706361,41.8885,-87.64132,2,2.0,250.0,60,1125,30,0,0,314.0,85.0,74.0,1.0,9.0,4.37
42708409,41.9625,-87.7561,2,2.0,70.0,1,31,30,0,0,15.0,9.0,5.0,0.0,2.0,16.21
42713071,41.83179000000001,-87.66785,2,2.0,39.0,1,1125,13,1,1,4.0,2.0,3.0,0.0,1.0,12.26
42713512,41.83059,-87.66603,2,2.0,39.0,30,1125,0,1,1,4.0,2.0,3.0,0.0,1.0,15.94
42713595,41.92249,-87.65099000000002,8,2.0,250.0,2,14,25,1,1,87.0,41.0,23.0,2.0,2.0,5.07
42714387,41.82998,-87.66664,1,2.0,39.0,1,1125,0,1,1,4.0,2.0,3.0,0.0,0.0,15.94
42714699,41.82996,-87.66632,1,2.0,39.0,1,1125,0,3,3,4.0,2.0,3.0,0.0,0.0,16.26
42714723,41.97222,-87.68839,6,1.0,700.0,1,1125,30,0,0,34.0,12.0,21.0,0.0,3.0,10.76
42718818,41.85942,-87.64617,12,3.0,299.0,1,1125,30,0,0,34.0,9.0,9.0,0.0,0.0,21.73
42720391,41.88632,-87.63181,4,1.0,155.0,31,1125,30,0,0,360.0,109.0,136.0,3.0,13.0,1.59
42720515,41.88586,-87.63225,4,1.0,160.0,31,1125,30,0,0,356.0,108.0,133.0,3.0,15.0,2.73
42736667,41.91816,-87.79845999999998,4,1.0,45.0,2,1125,30,1,1,5.0,3.0,1.0,0.0,,
42737135,41.85804,-87.65068000000002,1,1.0,39.0,1,7,24,0,0,29.0,11.0,9.0,0.0,0.0,20.22
42740971,41.94829,-87.66964,2,1.0,120.0,1,1125,0,0,0,41.0,40.0,17.0,0.0,4.0,6.88
42741224,41.90993,-87.64014,16,3.0,400.0,1,1125,7,2,2,91.0,44.0,18.0,0.0,3.0,2.98
42741359,41.89227,-87.61881,7,3.0,375.0,2,1125,21,0,0,215.0,68.0,97.0,4.0,5.0,10.47
42742872,41.90011,-87.62019000000002,4,2.0,250.0,2,1125,29,0,0,165.0,50.0,73.0,3.0,3.0,12.19
42743590,41.91515,-87.63543,3,1.0,129.0,2,1125,0,0,0,54.0,28.0,15.0,0.0,1.0,9.5
42745639,41.81407,-87.70038000000002,4,1.0,69.0,2,1125,30,0,0,2.0,3.0,0.0,0.0,0.0,16.67
42746105,41.81533,-87.69997,4,1.0,79.0,2,1125,30,0,0,3.0,3.0,0.0,0.0,0.0,18.94
42746308,41.83433,-87.66613000000002,2,2.0,39.0,2,1125,30,1,1,4.0,3.0,3.0,0.0,1.0,8.31
42746404,41.83385,-87.66725,1,2.0,25.0,2,1125,20,0,0,4.0,3.0,3.0,0.0,1.0,10.49
42755213,42.00236,-87.67446,2,1.0,49.0,2,1125,5,0,0,22.0,10.0,6.0,0.0,1.0,18.52
42755447,41.87955,-87.68437,4,2.5,150.0,1,30,0,0,0,8.0,3.0,4.0,0.0,2.0,9.93
42755662,41.80854,-87.61806,5,2.0,500.0,2,1125,30,0,0,3.0,2.0,4.0,0.0,3.0,2.95
42757816,41.88233,-87.65016,2,1.0,130.0,30,1125,20,0,0,179.0,44.0,40.0,0.0,5.0,5.67
42757854,41.88362,-87.65214,2,1.0,85.0,30,1125,30,0,0,183.0,41.0,35.0,0.0,5.0,4.42
42757880,41.88685,-87.63533000000002,2,1.0,113.0,30,1125,22,0,0,350.0,106.0,120.0,3.0,13.0,4.59
42757912,41.88306,-87.65131,2,1.0,40.0,30,1125,30,0,0,184.0,41.0,38.0,0.0,5.0,4.47
42757930,41.88306,-87.65131,2,1.0,86.0,30,1125,30,0,0,184.0,41.0,38.0,0.0,5.0,4.47
42757978,41.8864,-87.63462,2,1.0,90.0,30,1125,0,0,0,350.0,104.0,123.0,3.0,13.0,3.48
42758322,41.88242,-87.6521,2,1.0,122.0,30,1125,6,0,0,180.0,41.0,35.0,0.0,5.0,4.67
42762927,41.89644000000001,-87.67254,16,2.0,300.0,1,1125,30,0,0,97.0,32.0,26.0,0.0,1.0,14.56
42763442,41.92325,-87.64267,2,1.0,81.0,1,1,29,0,0,87.0,41.0,27.0,1.0,2.0,12.46
42764397,41.8441,-87.64376999999998,2,1.0,49.0,2,1125,30,0,0,24.0,6.0,5.0,0.0,1.0,8.28
42764508,41.97314,-87.65651,1,2.5,45.0,3,1125,30,1,1,56.0,16.0,17.0,0.0,4.0,2.44
42764607,41.84089,-87.64976,2,1.0,59.0,2,1125,30,0,0,8.0,7.0,2.0,0.0,1.0,11.38
42773672,41.90798,-87.62621,4,1.0,139.0,2,1125,2,0,0,73.0,32.0,22.0,0.0,1.0,10.39
42774175,41.85532,-87.6234,10,2.0,75.0,2,1125,30,2,2,36.0,16.0,12.0,0.0,2.0,6.59
42774502,42.00846,-87.66583,2,2.0,110.0,1,365,0,0,0,31.0,12.0,11.0,0.0,3.0,2.06
42776417,41.90942,-87.64054,12,2.5,300.0,1,1125,30,0,0,86.0,42.0,17.0,0.0,4.0,3.3
42777797,41.77498,-87.60307,7,1.0,97.0,1,7,22,1,1,1.0,0.0,2.0,0.0,1.0,10.04
42779145,41.95169,-87.65791,2,2.0,200.0,1,1125,29,0,0,58.0,56.0,18.0,0.0,3.0,8.63
42779561,41.98272,-87.81851,2,1.0,50.0,2,30,0,0,0,4.0,0.0,0.0,0.0,1.0,15.36
42790204,41.93407,-87.664,4,2.0,125.0,1,1125,0,1,1,60.0,41.0,18.0,0.0,4.0,13.62
42790285,41.93675,-87.68903,4,1.0,100.0,1,1125,0,0,0,32.0,14.0,6.0,1.0,0.0,27.36
42790689,41.85888,-87.64735,2,1.0,55.0,1,1125,30,0,0,28.0,9.0,7.0,0.0,0.0,19.56
42791632,41.90401,-87.69523000000002,2,1.0,40.0,20,90,11,0,0,37.0,16.0,10.0,0.0,0.0,25.14
42793933,41.89206,-87.67891,10,2.0,260.0,1,1125,30,1,1,51.0,27.0,14.0,0.0,0.0,21.6
42794248,41.80714,-87.62395,4,2.0,160.0,1,1125,30,0,0,3.0,1.0,2.0,0.0,2.0,8.68
42795682,41.96345,-87.72288,6,1.0,101.0,1,1125,30,1,1,6.0,5.0,2.0,0.0,1.0,15.72
42805896,41.93327,-87.67732,16,4.5,499.0,1,900,22,0,0,23.0,12.0,8.0,0.0,0.0,20.75
42812355,41.88671,-87.63461,2,1.0,122.0,30,1125,22,0,0,353.0,102.0,124.0,3.0,13.0,3.83
42812991,41.90351,-87.63580999999998,4,1.0,165.0,30,365,30,0,0,135.0,39.0,39.0,2.0,3.0,5.42
42813841,41.87804000000001,-87.63469,4,1.0,250.0,2,1125,26,0,0,190.0,46.0,84.0,4.0,15.0,1.83
42814487,41.88551,-87.62449000000002,4,1.0,199.0,29,1125,30,0,0,308.0,98.0,117.0,3.0,14.0,5.06
42815042,41.87635,-87.63280999999998,4,1.0,250.0,2,1125,30,0,0,161.0,39.0,80.0,3.0,13.0,1.93
42815163,41.87635,-87.63359,4,1.0,240.0,2,1125,26,0,0,162.0,38.0,80.0,3.0,13.0,2.97
42815181,41.86054,-87.62331,2,1.0,225.0,2,360,0,1,1,40.0,20.0,18.0,0.0,3.0,13.01
42815383,41.87633,-87.63343,4,1.0,250.0,2,1125,30,0,0,162.0,39.0,80.0,3.0,13.0,3.0
42816032,41.84365,-87.62115,2,1.0,125.0,175,365,0,0,0,18.0,5.0,6.0,1.0,0.0,19.65
42816036,41.76373,-87.61265,2,1.5,35.0,1,60,30,1,1,3.0,4.0,0.0,0.0,0.0,20.68
42816137,41.87659,-87.63349000000002,4,1.0,250.0,2,1125,30,0,0,171.0,40.0,84.0,3.0,13.0,2.65
42816225,41.87641,-87.63483000000002,4,1.0,250.0,2,1125,30,0,0,165.0,38.0,80.0,3.0,13.0,3.98
42827981,41.83464,-87.64824,6,1.0,120.0,2,29,30,1,1,8.0,7.0,4.0,0.0,,
42829127,41.8895,-87.63332,2,1.0,145.0,2,1125,19,0,0,371.0,104.0,119.0,4.0,11.0,2.22
42831646,41.90844,-87.66613000000002,11,1.0,379.0,2,1125,30,0,0,102.0,32.0,31.0,0.0,2.0,7.81
42832219,41.93891,-87.68813,9,1.0,198.0,2,1125,12,1,1,29.0,15.0,5.0,1.0,0.0,25.97
42856536,41.7988,-87.58471999999998,2,1.0,45.0,2,1125,0,1,1,35.0,5.0,7.0,2.0,0.0,46.43
42857606,41.79276,-87.58989,2,1.0,100.0,32,64,22,0,0,40.0,8.0,13.0,7.0,0.0,33.67
42861109,41.89503,-87.65216,5,1.0,250.0,1,1125,30,0,0,62.0,22.0,14.0,0.0,2.0,4.47
42866026,41.88795,-87.63245,6,2.0,191.0,22,1125,1,0,0,383.0,108.0,131.0,2.0,12.0,3.38
42874993,41.95158,-87.65493000000002,4,1.0,400.0,1,1125,2,2,2,65.0,53.0,18.0,0.0,3.0,5.88
42875192,41.95053,-87.65483,4,1.0,400.0,1,999,24,1,1,71.0,58.0,19.0,0.0,3.0,5.1
42876948,41.88613,-87.62096,4,1.0,109.0,26,1125,30,0,0,261.0,76.0,99.0,3.0,9.0,8.47
42877059,41.95053,-87.65937,4,1.0,150.0,2,8,30,0,0,62.0,62.0,17.0,0.0,4.0,9.17
42879328,41.88751,-87.62125,4,1.0,180.0,1,1125,30,1,1,283.0,82.0,100.0,3.0,8.0,9.75
42891037,41.88933,-87.65677,4,2.0,89.0,1,3,1,0,0,140.0,41.0,24.0,0.0,4.0,11.04
42891712,41.94104,-87.65979,4,1.5,800.0,1,1125,30,0,0,101.0,81.0,30.0,0.0,6.0,7.39
42892332,41.98043,-87.71135,4,1.0,70.0,30,1125,29,0,0,4.0,1.0,5.0,1.0,0.0,19.23
42892605,41.90215,-87.70697,4,1.0,80.0,30,1125,0,1,1,13.0,7.0,6.0,0.0,0.0,33.32
42894817,41.88561,-87.6263,1,1.0,80.0,3,95,15,0,0,324.0,106.0,124.0,3.0,14.0,1.87
42898556,41.98445,-87.67211999999998,2,1.0,46.0,1,7,0,0,0,30.0,12.0,14.0,0.0,0.0,14.24
42899150,41.88246,-87.65071999999998,2,1.0,126.0,30,1125,0,0,0,183.0,43.0,40.0,0.0,5.0,5.02
42900122,41.81136,-87.61053000000003,7,1.0,150.0,1,1125,28,1,1,1.0,2.0,4.0,0.0,3.0,11.91
42904664,41.97211,-87.65605,7,1.0,70.0,1,30,22,0,0,49.0,14.0,15.0,0.0,4.0,3.82
42905154,41.87525,-87.62911,4,1.0,495.0,3,4,0,0,0,124.0,32.0,67.0,3.0,13.0,2.7
42905494,41.87428,-87.62873,4,1.0,495.0,1,1125,0,0,0,108.0,33.0,62.0,3.0,12.0,1.58
42905512,41.8372,-87.64573,6,1.0,69.0,3,22,28,0,0,9.0,7.0,5.0,0.0,0.0,15.66
42910760,41.91912,-87.63856,4,1.0,136.0,1,1125,16,1,1,85.0,37.0,22.0,1.0,2.0,11.87
42916706,41.96994,-87.76698,6,3.0,109.0,3,1125,3,0,0,17.0,9.0,3.0,0.0,1.0,7.3
42916959,41.93735,-87.67817,2,1.0,51.0,1,30,29,0,0,30.0,16.0,7.0,0.0,1.0,16.05
42920816,41.88268,-87.65168,2,1.0,69.0,30,1125,30,0,0,182.0,41.0,36.0,0.0,5.0,4.43
42921235,41.87705,-87.64187,3,1.0,10.0,1,1125,9,0,0,175.0,38.0,60.0,1.0,8.0,2.65
42921704,41.87788,-87.63977,2,1.0,10.0,1,1125,10,0,0,206.0,46.0,68.0,1.0,14.0,4.26
42921985,41.88072,-87.63892,2,1.0,10.0,1,1125,8,0,0,260.0,63.0,75.0,2.0,15.0,8.87
42922337,41.89148,-87.63410999999998,6,2.0,172.0,2,299,19,0,0,342.0,101.0,112.0,4.0,10.0,3.76
42922344,41.89053,-87.63407,6,2.0,172.0,2,299,19,0,0,353.0,105.0,114.0,4.0,10.0,2.43
42922353,41.89127,-87.63600000000002,6,2.0,172.0,2,299,30,0,0,331.0,105.0,98.0,4.0,10.0,5.63
42922355,41.89171,-87.63555,6,2.0,172.0,2,299,20,0,0,328.0,100.0,101.0,4.0,9.0,5.51
42922370,41.89051,-87.63593,6,2.0,172.0,2,299,19,0,0,335.0,109.0,100.0,4.0,10.0,4.15
42922374,41.89192,-87.63434000000002,6,2.0,172.0,2,299,19,0,0,336.0,100.0,106.0,4.0,9.0,4.4
42922588,41.88531,-87.63561,3,1.0,200.0,2,1125,22,0,0,346.0,111.0,119.0,3.0,15.0,4.35
42922905,41.87995,-87.64063,2,1.0,10.0,1,1125,8,0,0,239.0,54.0,76.0,1.0,13.0,6.38
42923485,41.85337,-87.71244,6,2.0,65.0,7,1125,30,0,0,4.0,2.0,1.0,0.0,3.0,6.35
42924760,41.747,-87.56865,1,1.0,30.0,1,365,30,0,0,0.0,0.0,1.0,0.0,,
42927466,41.88413,-87.62339,4,1.0,120.0,33,1125,23,0,0,266.0,84.0,95.0,5.0,15.0,5.09
42930396,41.96567,-87.73064000000002,6,3.5,500.0,7,1125,8,0,0,3.0,5.0,0.0,0.0,0.0,18.83
42933476,41.76219,-87.58867,1,1.0,29.0,1,1100,17,1,1,5.0,1.0,1.0,0.0,0.0,41.55
42936720,41.88653,-87.63462,4,2.0,164.0,30,1125,9,0,0,351.0,104.0,124.0,3.0,13.0,3.66
42936764,41.88646,-87.63443000000002,2,1.0,82.0,30,1125,30,0,0,354.0,104.0,125.0,3.0,13.0,2.96
42936787,41.88199,-87.6509,2,1.0,86.0,30,1125,30,0,0,177.0,39.0,38.0,0.0,4.0,5.56
42936800,41.88331,-87.65026,2,1.0,64.0,30,1125,30,0,0,181.0,45.0,41.0,0.0,5.0,4.36
42936818,41.90466,-87.62879000000002,2,1.0,98.0,30,1125,0,0,0,112.0,40.0,44.0,2.0,3.0,3.52
42936868,41.91111,-87.67898000000002,2,1.0,85.0,30,1125,30,0,0,139.0,40.0,36.0,0.0,3.0,2.43
42936881,41.89871,-87.62798000000002,2,1.0,102.0,30,1125,0,0,0,251.0,85.0,95.0,3.0,3.0,2.74
42936898,41.88606,-87.62472,2,1.0,77.0,30,1125,30,0,0,315.0,97.0,122.0,3.0,12.0,4.93
42936919,41.88681,-87.63356999999998,2,1.0,132.0,30,1125,0,0,0,365.0,103.0,127.0,3.0,13.0,2.91
42939154,41.88559,-87.65122,12,2.0,100.0,14,1125,30,0,0,187.0,43.0,39.0,0.0,3.0,0.47
42940112,41.85302,-87.6222,4,1.0,400.0,2,1125,30,0,0,30.0,14.0,10.0,0.0,2.0,4.94
42940505,41.85461,-87.62375,4,1.0,700.0,2,1125,30,0,0,35.0,16.0,12.0,0.0,2.0,4.95
42940801,41.85353,-87.62295,4,1.0,400.0,2,1125,30,0,0,33.0,15.0,12.0,0.0,2.0,6.25
42941452,41.86897,-87.63143000000002,2,1.0,60.0,3,95,1,0,0,50.0,22.0,26.0,3.0,6.0,5.93
42941603,41.85473,-87.62416999999998,4,1.0,400.0,2,1125,30,0,0,36.0,16.0,12.0,0.0,2.0,5.11
42941673,41.85343,-87.62233,4,1.0,700.0,2,1125,30,0,0,30.0,14.0,10.0,0.0,2.0,5.5
42941856,41.8551,-87.62262,4,1.0,400.0,2,1125,30,0,0,32.0,16.0,12.0,0.0,2.0,7.1
42942472,41.92315,-87.6557,12,2.5,271.0,1,1125,0,0,0,81.0,43.0,19.0,2.0,2.0,5.81
42942891,41.94879,-87.66830999999998,11,2.0,99.0,2,1125,2,0,0,41.0,42.0,17.0,0.0,4.0,8.82
42942908,41.93741,-87.68451999999998,14,2.0,400.0,2,28,22,0,0,22.0,11.0,4.0,1.0,,
42942910,41.94841,-87.66588,10,1.5,400.0,2,59,20,0,0,52.0,61.0,18.0,0.0,5.0,9.4
42947964,41.87025,-87.63068,4,1.0,80.0,60,150,30,0,0,55.0,25.0,31.0,3.0,8.0,6.73
42948512,41.8851,-87.63368,3,1.0,120.0,1,31,19,0,0,338.0,102.0,119.0,5.0,15.0,2.36
42949553,41.92084000000001,-87.71764,8,1.0,44.0,4,1125,13,1,1,39.0,16.0,7.0,0.0,1.0,22.16
42950235,41.92623,-87.66928,10,2.0,248.0,2,1125,0,0,0,34.0,30.0,14.0,0.0,0.0,20.52
42950583,41.89672,-87.63149,8,2.0,237.0,1,1125,0,0,0,292.0,97.0,104.0,4.0,4.0,5.14
42950813,41.8553,-87.62273,4,1.0,450.0,2,1125,30,0,0,33.0,16.0,12.0,0.0,2.0,7.25
42950968,41.79464,-87.6267,1,2.0,29.0,3,120,30,0,0,2.0,1.0,2.0,0.0,2.0,7.57
42951108,41.9395,-87.64294,2,1.0,150.0,2,10,30,0,0,101.0,55.0,26.0,0.0,4.0,11.66
42951136,41.85355,-87.62288000000002,4,1.0,450.0,2,1125,30,0,0,32.0,15.0,12.0,0.0,2.0,6.18
42951264,41.88218,-87.65083,2,1.0,78.0,30,1125,30,0,0,178.0,41.0,38.0,0.0,5.0,5.38
42951283,41.8988,-87.62980999999998,2,1.0,130.0,30,1125,0,0,0,247.0,81.0,93.0,3.0,3.0,4.33
42951448,41.80044,-87.59885,10,2.0,174.0,1,1125,0,0,0,28.0,5.0,5.0,1.0,0.0,25.82
42951790,41.92068,-87.71599,5,1.0,58.0,4,1125,0,0,0,44.0,17.0,7.0,0.0,1.0,21.15
42951906,42.02235,-87.67123000000002,4,2.0,175.0,1,7,30,0,0,7.0,4.0,2.0,0.0,3.0,5.75
42952113,41.92074,-87.71696,5,1.0,52.0,4,1125,17,0,0,38.0,16.0,7.0,0.0,1.0,21.67
42952263,41.85336,-87.62383,4,1.0,400.0,2,1125,30,0,0,35.0,14.0,12.0,0.0,2.0,3.86
42952568,41.92198,-87.71677,5,1.0,48.0,4,1125,12,0,0,46.0,19.0,9.0,0.0,1.0,19.24
42952706,41.90485,-87.64089,5,1.0,350.0,1,1125,30,0,0,84.0,36.0,18.0,0.0,4.0,9.45
42952950,41.74904,-87.56884000000002,1,1.0,250.0,1,1,30,0,0,1.0,0.0,1.0,0.0,,
42953341,41.92244,-87.71692,4,1.0,52.0,4,1125,30,2,2,48.0,20.0,9.0,0.0,1.0,18.72
42953405,41.87141,-87.69461,2,1.0,38.0,7,1125,22,0,0,4.0,2.0,1.0,0.0,1.0,16.62
42953577,41.92091,-87.71568,2,1.0,52.0,4,1125,30,0,0,48.0,17.0,10.0,0.0,1.0,20.22
42954121,41.94437,-87.73254,4,1.5,89.0,1,1125,8,0,0,10.0,12.0,5.0,0.0,1.0,16.98
42962445,41.97166,-87.65632,9,3.0,66.0,4,1125,5,3,3,50.0,15.0,15.0,0.0,4.0,4.42
42962600,41.97057,-87.6567,7,2.0,74.0,4,1125,24,2,2,53.0,18.0,17.0,0.0,4.0,3.49
42964964,41.97171,-87.65760999999998,6,2.0,58.0,4,1125,0,0,0,58.0,20.0,19.0,0.0,4.0,2.96
42966119,41.85913,-87.74508,1,1.0,25.0,1,1125,30,0,0,2.0,0.0,0.0,0.0,2.0,10.14
42970373,41.95614000000001,-87.70019,5,1.0,125.0,21,1125,30,0,0,14.0,15.0,5.0,0.0,0.0,15.06
42971032,41.92318,-87.63855,7,2.0,176.0,2,1125,0,0,0,72.0,37.0,19.0,1.0,0.0,16.48
42972852,41.8917,-87.67696,11,2.0,250.0,1,1125,30,8,8,50.0,28.0,13.0,0.0,1.0,18.88
42973030,41.87232,-87.65365,2,1.0,39.0,14,60,30,0,0,55.0,11.0,19.0,1.0,2.0,8.21
42973307,41.87156,-87.65379,4,1.0,67.0,14,60,28,0,0,54.0,11.0,17.0,1.0,2.0,9.35
42973530,41.87133,-87.64893000000002,4,1.0,10.0,14,60,20,0,0,48.0,11.0,20.0,1.0,3.0,6.68
42980457,41.87284,-87.68348,7,2.0,65.0,14,60,7,0,0,7.0,3.0,2.0,1.0,2.0,12.81
42980744,41.87344,-87.68453000000002,7,2.0,65.0,14,60,12,0,0,8.0,3.0,2.0,0.0,2.0,6.47
42981053,41.94689,-87.66889,3,1.0,79.0,1,1125,5,0,0,44.0,41.0,17.0,0.0,4.0,6.26
42982527,41.86729,-87.65700000000002,4,1.0,39.0,14,60,8,0,0,33.0,9.0,11.0,1.0,2.0,13.86
42986719,41.89546,-87.62716999999998,2,1.0,105.0,31,1125,0,0,0,303.0,103.0,111.0,4.0,4.0,2.4
42987888,41.8989,-87.6931,2,1.0,58.0,32,1125,30,0,0,30.0,16.0,11.0,0.0,0.0,29.9
42988568,41.95771,-87.70012,4,1.0,125.0,21,1125,0,0,0,14.0,14.0,6.0,0.0,4.0,12.97
42994116,41.88775,-87.65018,2,1.0,130.0,2,1125,28,0,0,171.0,42.0,38.0,0.0,4.0,4.9
42995843,41.87094,-87.6533,6,1.0,59.0,14,60,17,0,0,53.0,11.0,16.0,1.0,2.0,9.5
43001184,42.00328,-87.66627,2,1.0,70.0,4,1125,30,0,0,37.0,15.0,18.0,0.0,2.0,6.45
43003020,41.88913,-87.63296,4,1.0,151.0,32,1125,30,0,0,371.0,107.0,123.0,4.0,11.0,2.33
43003663,41.89251,-87.61464000000002,2,1.0,217.0,32,1125,30,0,0,129.0,41.0,72.0,1.0,0.0,19.15
43003985,41.89091,-87.61485,2,1.0,220.0,32,1125,30,0,0,131.0,38.0,78.0,3.0,1.0,24.02
43004064,41.89081,-87.6151,2,1.0,220.0,32,1125,30,0,0,138.0,38.0,81.0,3.0,1.0,22.02
43004193,41.8922,-87.61406,2,1.0,125.0,32,1125,30,0,0,114.0,39.0,62.0,1.0,0.0,20.42
43004426,41.89274,-87.61621,2,1.0,154.0,32,1125,30,0,0,160.0,51.0,88.0,4.0,4.0,13.87
43004638,41.89226,-87.61407,2,1.0,159.0,32,1125,30,0,0,114.0,39.0,62.0,1.0,0.0,19.3
43012839,41.94221,-87.7235,5,1.0,74.0,33,60,29,0,0,17.0,19.0,3.0,0.0,2.0,11.61
43019178,41.77447,-87.60246,2,1.0,32.0,1,365,22,0,0,1.0,0.0,1.0,0.0,1.0,11.05
43020252,41.78518,-87.7273,5,1.0,150.0,1,1125,30,0,0,0.0,2.0,3.0,0.0,1.0,15.06
43021063,41.81354,-87.63089000000002,6,1.0,123.0,3,1125,29,0,0,3.0,1.0,1.0,0.0,3.0,6.43
43021378,41.94101,-87.67546,10,2.0,150.0,1,180,8,0,0,41.0,24.0,13.0,0.0,3.0,8.37
43022549,41.95602,-87.65419,2,1.0,50.0,1,1125,8,0,0,26.0,22.0,10.0,0.0,3.0,4.12
43024540,41.86732,-87.62544,3,1.0,150.0,1,1125,30,0,0,38.0,16.0,16.0,2.0,3.0,1.29
43030415,41.8839,-87.65059000000002,2,1.0,113.0,30,1125,0,0,0,184.0,44.0,41.0,0.0,5.0,3.28
43030447,41.88376,-87.65205,2,1.0,133.0,30,1125,0,0,0,183.0,41.0,35.0,0.0,5.0,2.88
43030460,41.88246,-87.6508,2,1.0,90.0,30,1125,30,0,0,183.0,43.0,39.0,0.0,5.0,5.02
43032857,41.8682,-87.62708,5,2.5,180.0,5,30,0,0,0,42.0,20.0,20.0,2.0,5.0,1.13
43035813,41.96713,-87.69221999999998,3,1.0,90.0,14,1125,30,0,0,36.0,14.0,18.0,0.0,3.0,4.07
43041865,41.82642,-87.62555,8,2.0,125.0,2,1125,29,0,0,3.0,3.0,4.0,0.0,3.0,9.57
43043382,41.89842,-87.67275,16,2.0,299.0,1,1125,30,0,0,103.0,35.0,29.0,0.0,1.0,12.18
43044372,41.89832,-87.67241,16,2.0,300.0,1,1125,30,0,0,103.0,34.0,28.0,0.0,1.0,11.72
43044418,41.89953,-87.62099,2,1.0,45.0,3,1125,30,0,0,187.0,51.0,79.0,3.0,3.0,12.34
43047528,41.78301,-87.6109,4,1.0,76.0,3,28,22,0,0,3.0,0.0,5.0,3.0,2.0,8.33
43048602,41.8769,-87.70445,4,2.0,70.0,1,1125,30,0,0,3.0,1.0,1.0,0.0,3.0,7.8
43052548,41.87895,-87.70358,4,2.0,75.0,1,1125,30,0,0,3.0,1.0,1.0,0.0,3.0,10.3
43054295,41.77795,-87.6071,8,1.5,125.0,2,30,0,0,0,3.0,0.0,2.0,1.0,2.0,4.48
43055338,41.76037,-87.58711,1,1.0,29.0,1,1125,28,0,0,6.0,2.0,2.0,0.0,0.0,45.4
43057152,41.80617,-87.68375,2,1.0,10.0,2,1125,0,1,1,1.0,3.0,1.0,0.0,1.0,2.65
43059116,41.76227,-87.66866,2,2.0,49.0,32,1125,1,0,0,0.0,0.0,0.0,0.0,0.0,27.33
43059209,41.7627,-87.66911,2,2.0,49.0,32,1125,26,0,0,0.0,0.0,0.0,0.0,0.0,27.36
43059242,41.76103,-87.66914,2,2.0,49.0,32,1125,22,0,0,0.0,0.0,0.0,0.0,0.0,29.58
43059647,41.76244000000001,-87.67019,2,2.0,49.0,32,1125,2,0,0,0.0,0.0,0.0,0.0,0.0,28.86
